Year,Month,Carrier_Code,Airline,Airport_Code,Airport,Total_Flights,Delayed_Flights,Carrier_Delays,Weather_Delays,NAS_Delays,Security_Delays,Late_Aircraft_Delays,Cancelled_Flights,Diverted_Flights,Total_Delay_Minutes,Carrier_Delay_Minutes,Weather_Delay_Minutes,NAS_Delay_Minutes,Security_Delay_Minutes,Late_Aircraft_Delay_Minutes,On_Time_Flights,Delay_Percentage,Cancellation_Percentage,Average_Delay_Per_Flight,On_Time_Percentage,Delay_Severity
2020,12,AA,American Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",50.0,10.0,3.89,0.0,3.12,0.0,2.98,0.0,0.0,693.0,238.0,0.0,121.0,0.0,334.0,40.0,20.0,0.0,69.3,80.0,Critical
2020,12,AA,American Airlines Inc.,BOS,"Boston, MA: Logan International",711.0,72.0,27.9,8.74,26.48,0.0,8.88,14.0,1.0,7217.0,1079.0,3241.0,2268.0,0.0,629.0,639.0,10.126582278481013,1.969057665260197,100.23611111111111,89.87341772151899,Critical
2020,12,AA,American Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,100.0,Critical
2020,12,AA,American Airlines Inc.,BUR,"Burbank, CA: Bob Hope",29.0,6.0,3.46,0.0,1.09,0.0,1.44,0.0,0.0,332.0,87.0,0.0,51.0,0.0,194.0,23.0,20.689655172413794,0.0,55.333333333333336,79.3103448275862,High
2020,12,AA,American Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",240.0,28.0,12.76,0.0,10.08,0.0,5.17,1.0,1.0,1884.0,1220.0,0.0,339.0,0.0,325.0,212.0,11.666666666666666,0.4166666666666667,67.28571428571429,88.33333333333333,Critical
2020,12,AA,American Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",51.0,14.0,5.07,0.0,6.52,0.0,2.41,0.0,0.0,506.0,114.0,0.0,173.0,0.0,219.0,37.0,27.450980392156865,0.0,36.142857142857146,72.54901960784314,High
2020,12,AA,American Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",73.0,14.0,5.42,0.0,3.37,0.0,5.21,0.0,0.0,923.0,411.0,0.0,144.0,0.0,368.0,59.0,19.17808219178082,0.0,65.92857142857143,80.82191780821918,Critical
2020,12,AA,American Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",130.0,29.0,12.45,0.0,11.56,1.0,3.99,0.0,1.0,1275.0,578.0,0.0,426.0,72.0,199.0,101.0,22.30769230769231,0.0,43.96551724137931,77.6923076923077,High
2020,12,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",5008.0,388.0,151.42,9.87,146.03,1.59,79.08,19.0,1.0,30305.0,13168.0,3377.0,4672.0,42.0,9046.0,4620.0,7.747603833865814,0.37939297124600635,78.10567010309278,92.25239616613419,Critical
2020,12,AA,American Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",132.0,21.0,8.35,0.76,7.16,0.0,4.73,1.0,0.0,1191.0,393.0,16.0,214.0,0.0,568.0,111.0,15.909090909090908,0.7575757575757576,56.714285714285715,84.0909090909091,High
2020,12,AA,American Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",85.0,22.0,10.72,0.0,6.55,0.0,4.73,0.0,0.0,1457.0,1002.0,0.0,263.0,0.0,192.0,63.0,25.882352941176475,0.0,66.22727272727273,74.11764705882354,Critical
2020,12,AA,American Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",39.0,3.0,2.0,0.0,0.07,0.0,0.93,0.0,0.0,262.0,195.0,0.0,5.0,0.0,62.0,36.0,7.6923076923076925,0.0,87.33333333333333,92.3076923076923,Critical
2020,12,AA,American Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",788.0,54.0,23.92,1.39,16.93,0.0,11.76,4.0,0.0,2442.0,1106.0,110.0,537.0,0.0,689.0,734.0,6.852791878172589,0.5076142131979695,45.22222222222222,93.1472081218274,High
2020,12,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",588.0,82.0,36.97,1.41,32.87,0.0,10.75,2.0,0.0,3691.0,1698.0,89.0,1237.0,0.0,667.0,506.0,13.945578231292515,0.3401360544217687,45.01219512195122,86.05442176870748,High
2020,12,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",7959.0,1178.0,279.77,29.74,626.41,2.95,239.13,53.0,31.0,79138.0,28264.0,4729.0,24532.0,141.0,21472.0,6781.0,14.80085437869079,0.6659128031159693,67.17996604414262,85.19914562130921,Critical
2020,12,AA,American Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",146.0,23.0,9.07,0.53,7.27,0.0,6.14,1.0,0.0,1164.0,482.0,10.0,312.0,0.0,360.0,123.0,15.753424657534246,0.684931506849315,50.608695652173914,84.24657534246576,High
2020,12,AA,American Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",109.0,26.0,3.66,0.35,16.5,0.0,5.48,2.0,4.0,3297.0,138.0,36.0,923.0,0.0,2200.0,83.0,23.853211009174313,1.834862385321101,126.8076923076923,76.14678899082568,Critical
2020,12,AA,American Airlines Inc.,ELP,"El Paso, TX: El Paso International",40.0,4.0,3.51,0.0,0.24,0.0,0.25,1.0,0.0,136.0,115.0,0.0,9.0,0.0,12.0,36.0,10.0,2.5,34.0,90.0,High
2020,12,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",267.0,19.0,11.28,1.0,3.61,0.0,3.11,5.0,0.0,1618.0,792.0,573.0,63.0,0.0,190.0,248.0,7.116104868913857,1.8726591760299627,85.15789473684211,92.88389513108615,Critical
2020,12,AA,American Airlines Inc.,EYW,"Key West, FL: Key West International",88.0,11.0,6.69,0.0,2.85,0.0,1.46,0.0,1.0,718.0,319.0,0.0,158.0,0.0,241.0,77.0,12.5,0.0,65.27272727272727,87.5,Critical
2020,12,AA,American Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",79.0,11.0,3.3,0.17,4.5,0.0,3.03,0.0,0.0,371.0,87.0,3.0,163.0,0.0,118.0,68.0,13.924050632911392,0.0,33.72727272727273,86.07594936708861,High
2020,12,AA,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",478.0,53.0,24.77,0.33,20.54,0.0,7.36,0.0,0.0,2452.0,1118.0,13.0,847.0,0.0,474.0,425.0,11.08786610878661,0.0,46.264150943396224,88.91213389121339,High
2020,12,AA,American Airlines Inc.,GEG,"Spokane, WA: Spokane International",119.0,20.0,9.54,0.0,6.87,0.0,3.59,1.0,0.0,1111.0,783.0,0.0,153.0,0.0,175.0,99.0,16.80672268907563,0.8403361344537815,55.55,83.19327731092437,High
2020,12,AA,American Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",63.0,4.0,0.06,0.0,1.64,0.0,2.3,0.0,0.0,182.0,4.0,0.0,50.0,0.0,128.0,59.0,6.349206349206349,0.0,45.5,93.65079365079364,High
2020,12,AA,American Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",44.0,4.0,2.8,0.0,1.12,0.0,0.08,0.0,0.0,121.0,88.0,0.0,31.0,0.0,2.0,40.0,9.090909090909092,0.0,30.25,90.9090909090909,High
2020,12,AA,American Airlines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",12.0,3.0,2.63,0.0,0.37,0.0,0.0,0.0,0.0,82.0,72.0,0.0,10.0,0.0,0.0,9.0,25.0,0.0,27.333333333333332,75.0,Moderate
2020,12,AA,American Airlines Inc.,HDN,"Hayden, CO: Yampa Valley",26.0,6.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,142.0,34.0,0.0,108.0,0.0,0.0,20.0,23.076923076923077,0.0,23.666666666666668,76.92307692307693,Moderate
2020,12,AA,American Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",172.0,29.0,16.26,0.0,9.1,0.0,3.64,1.0,1.0,2827.0,2073.0,0.0,335.0,0.0,419.0,143.0,16.86046511627907,0.5813953488372093,97.48275862068965,83.13953488372093,Critical
2020,12,AA,American Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",47.0,10.0,5.11,0.0,3.8,0.0,1.09,0.0,0.0,410.0,245.0,0.0,122.0,0.0,43.0,37.0,21.27659574468085,0.0,41.0,78.72340425531915,High
2020,12,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",195.0,38.0,19.21,0.0,13.81,0.0,4.99,1.0,0.0,1999.0,1461.0,0.0,376.0,0.0,162.0,157.0,19.48717948717949,0.5128205128205128,52.60526315789474,80.51282051282051,High
2020,12,AA,American Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",31.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0,0.0,0.0,0.0,29.0,6.451612903225806,0.0,26.5,93.54838709677419,Moderate
2020,12,AA,American Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",108.0,14.0,6.44,0.0,2.24,0.0,5.32,0.0,0.0,972.0,242.0,0.0,156.0,0.0,574.0,94.0,12.962962962962962,0.0,69.42857142857143,87.03703703703704,Critical
2020,12,AA,American Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",89.0,18.0,8.21,0.0,7.8,0.0,1.98,0.0,0.0,490.0,252.0,0.0,188.0,0.0,50.0,71.0,20.224719101123593,0.0,27.22222222222222,79.7752808988764,Moderate
2020,12,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",233.0,38.0,19.22,1.0,10.29,1.0,6.49,1.0,0.0,2286.0,1142.0,21.0,559.0,17.0,547.0,195.0,16.30901287553648,0.4291845493562232,60.1578947368421,83.69098712446352,Critical
2020,12,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",336.0,35.0,20.81,1.86,10.39,0.0,1.93,7.0,0.0,3638.0,2110.0,568.0,391.0,0.0,569.0,301.0,10.416666666666668,2.083333333333333,103.94285714285714,89.58333333333334,Critical
2020,12,AA,American Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",78.0,10.0,4.62,0.0,5.38,0.0,0.0,0.0,0.0,328.0,167.0,0.0,161.0,0.0,0.0,68.0,12.82051282051282,0.0,32.8,87.17948717948718,High
2020,12,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",714.0,73.0,36.26,0.23,26.47,0.18,9.86,3.0,0.0,3653.0,2272.0,5.0,864.0,11.0,501.0,641.0,10.224089635854341,0.42016806722689076,50.04109589041096,89.77591036414566,High
2020,12,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1287.0,114.0,55.48,3.22,40.74,1.87,12.69,10.0,1.0,7535.0,4354.0,345.0,1534.0,77.0,1225.0,1173.0,8.857808857808857,0.777000777000777,66.09649122807018,91.14219114219114,Critical
2020,12,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",554.0,42.0,19.7,0.48,15.53,0.05,6.23,15.0,0.0,2614.0,1416.0,28.0,653.0,1.0,516.0,512.0,7.581227436823104,2.707581227436823,62.23809523809524,92.4187725631769,Critical
2020,12,AA,American Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",13.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,84.61538461538461,,100.0,Critical
2020,12,AA,American Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,100.0,Critical
2020,12,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",879.0,91.0,56.95,1.83,21.95,0.0,10.27,3.0,1.0,3982.0,2659.0,33.0,870.0,0.0,420.0,788.0,10.352673492605232,0.3412969283276451,43.75824175824176,89.64732650739477,High
2020,12,AA,American Airlines Inc.,MEM,"Memphis, TN: Memphis International",61.0,5.0,2.7,0.0,1.27,0.0,1.03,0.0,0.0,135.0,74.0,0.0,38.0,0.0,23.0,56.0,8.19672131147541,0.0,27.0,91.80327868852459,Moderate
2020,12,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",2415.0,233.0,119.46,7.96,88.0,3.0,14.58,12.0,1.0,15089.0,8313.0,311.0,3123.0,81.0,3261.0,2182.0,9.648033126293996,0.4968944099378882,64.75965665236052,90.351966873706,Critical
2020,12,AA,American Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,,100.0,Critical
2020,12,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",208.0,28.0,13.43,0.44,6.67,0.0,7.46,1.0,0.0,1024.0,433.0,49.0,248.0,0.0,294.0,180.0,13.461538461538462,0.4807692307692308,36.57142857142857,86.53846153846155,High
2020,12,AA,American Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",223.0,27.0,14.42,0.0,7.1,0.0,5.48,1.0,0.0,1398.0,825.0,0.0,309.0,0.0,264.0,196.0,12.10762331838565,0.4484304932735426,51.77777777777778,87.89237668161435,High
2020,12,AA,American Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",59.0,4.0,1.37,0.0,2.45,0.0,0.19,0.0,0.0,144.0,86.0,0.0,53.0,0.0,5.0,55.0,6.779661016949152,0.0,36.0,93.22033898305084,High
2020,12,AA,American Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,,100.0,Critical
2020,12,AA,American Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",129.0,24.0,10.43,0.0,6.64,0.0,6.93,0.0,1.0,1586.0,647.0,0.0,293.0,0.0,646.0,105.0,18.6046511627907,0.0,66.08333333333333,81.3953488372093,Critical
2020,12,AA,American Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",53.0,9.0,3.98,0.0,1.44,0.0,3.58,0.0,0.0,809.0,282.0,0.0,232.0,0.0,295.0,44.0,16.9811320754717,0.0,89.88888888888889,83.01886792452831,Critical
2020,12,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,,100.0,Critical
2020,12,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",134.0,17.0,3.98,0.0,12.24,0.0,0.77,0.0,0.0,684.0,122.0,0.0,536.0,0.0,26.0,117.0,12.686567164179104,0.0,40.23529411764706,87.31343283582089,High
2020,12,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",1967.0,177.0,66.23,4.65,75.9,0.0,30.22,4.0,1.0,15326.0,9245.0,382.0,2749.0,0.0,2950.0,1790.0,8.998474834773768,0.20335536349771224,86.58757062146893,91.00152516522624,Critical
2020,12,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",91.0,12.0,5.45,0.0,3.47,0.0,3.08,0.0,0.0,501.0,316.0,0.0,71.0,0.0,114.0,79.0,13.186813186813188,0.0,41.75,86.81318681318682,High
2020,12,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",321.0,38.0,13.54,0.0,21.44,0.0,3.02,1.0,0.0,1871.0,547.0,0.0,1064.0,0.0,260.0,283.0,11.838006230529595,0.3115264797507788,49.23684210526316,88.1619937694704,High
2020,12,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",214.0,30.0,13.63,0.53,11.49,0.0,4.36,0.0,0.0,1282.0,471.0,63.0,465.0,0.0,283.0,184.0,14.018691588785046,0.0,42.733333333333334,85.98130841121495,High
2020,12,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",1551.0,161.0,66.44,2.52,60.76,1.51,29.77,2.0,1.0,12126.0,6520.0,124.0,1903.0,42.0,3537.0,1390.0,10.38039974210187,0.1289490651192779,75.3167701863354,89.61960025789814,Critical
2020,12,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",2419.0,228.0,93.73,8.22,99.08,0.26,26.72,8.0,0.0,16779.0,8773.0,1396.0,2829.0,8.0,3773.0,2191.0,9.425382389417114,0.3307151715584952,73.59210526315789,90.57461761058289,Critical
2020,12,AA,American Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",162.0,30.0,12.23,0.65,14.2,0.0,2.92,1.0,0.0,1436.0,665.0,11.0,457.0,0.0,303.0,132.0,18.51851851851852,0.6172839506172839,47.86666666666667,81.48148148148148,High
2020,12,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",108.0,11.0,6.92,0.09,3.0,0.0,1.0,2.0,1.0,372.0,297.0,4.0,54.0,0.0,17.0,97.0,10.185185185185185,1.8518518518518516,33.81818181818182,89.81481481481481,High
2020,12,AA,American Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",13.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,143.0,0.0,0.0,143.0,0.0,0.0,12.0,7.6923076923076925,7.6923076923076925,143.0,92.3076923076923,Critical
2020,12,AA,American Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",52.0,6.0,4.1,0.0,1.78,0.0,0.12,2.0,1.0,176.0,135.0,0.0,38.0,0.0,3.0,46.0,11.538461538461538,3.8461538461538463,29.333333333333332,88.46153846153845,Moderate
2020,12,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",249.0,24.0,13.55,0.05,6.58,0.0,3.82,0.0,0.0,921.0,629.0,2.0,198.0,0.0,92.0,225.0,9.63855421686747,0.0,38.375,90.36144578313254,High
2020,12,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",93.0,17.0,9.51,0.0,4.82,0.0,2.66,0.0,0.0,794.0,476.0,0.0,142.0,0.0,176.0,76.0,18.27956989247312,0.0,46.705882352941174,81.72043010752688,High
2020,12,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",110.0,7.0,3.25,0.65,2.51,0.0,0.59,1.0,0.0,211.0,119.0,13.0,57.0,0.0,22.0,103.0,6.363636363636363,0.9090909090909091,30.142857142857142,93.63636363636364,High
2020,12,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",378.0,53.0,22.73,0.41,22.71,0.0,7.15,1.0,0.0,2237.0,931.0,23.0,870.0,0.0,413.0,325.0,14.02116402116402,0.26455026455026454,42.20754716981132,85.97883597883597,High
2020,12,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",434.0,54.0,19.78,0.0,24.58,0.0,9.64,1.0,2.0,1987.0,834.0,0.0,772.0,0.0,381.0,380.0,12.442396313364055,0.2304147465437788,36.7962962962963,87.55760368663594,High
2020,12,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",329.0,50.0,23.54,0.6,18.4,0.03,7.44,0.0,1.0,3112.0,1173.0,19.0,599.0,2.0,1319.0,279.0,15.19756838905775,0.0,62.24,84.80243161094225,Critical
2020,12,AA,American Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,100.0,Critical
2020,12,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",337.0,34.0,13.72,0.0,11.3,0.0,8.98,0.0,0.0,1872.0,722.0,0.0,525.0,0.0,625.0,303.0,10.089020771513352,0.0,55.05882352941177,89.91097922848664,High
2020,12,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",443.0,37.0,12.81,0.61,19.26,0.33,3.99,2.0,0.0,1665.0,564.0,70.0,764.0,11.0,256.0,406.0,8.35214446952596,0.4514672686230248,45.0,91.64785553047405,High
2020,12,AA,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",139.0,16.0,8.69,0.0,3.02,0.0,4.29,0.0,0.0,943.0,380.0,0.0,99.0,0.0,464.0,123.0,11.510791366906476,0.0,58.9375,88.48920863309353,High
2020,12,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",269.0,33.0,25.75,0.13,5.16,0.0,1.96,0.0,0.0,3519.0,2965.0,4.0,454.0,0.0,96.0,236.0,12.267657992565056,0.0,106.63636363636364,87.73234200743495,Critical
2020,12,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",223.0,29.0,12.07,0.0,13.84,0.0,3.1,0.0,0.0,1130.0,496.0,0.0,367.0,0.0,267.0,194.0,13.004484304932735,0.0,38.96551724137931,86.99551569506725,High
2020,12,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",225.0,20.0,8.45,0.19,9.2,0.19,1.97,2.0,0.0,972.0,687.0,5.0,228.0,4.0,48.0,205.0,8.88888888888889,0.8888888888888888,48.6,91.11111111111111,High
2020,12,AA,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",282.0,28.0,8.34,0.4,15.92,0.0,3.34,0.0,0.0,763.0,228.0,6.0,443.0,0.0,86.0,254.0,9.929078014184398,0.0,27.25,90.0709219858156,Moderate
2020,12,AA,American Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",58.0,2.0,1.18,0.0,0.82,0.0,0.0,0.0,0.0,273.0,64.0,0.0,209.0,0.0,0.0,56.0,3.4482758620689653,0.0,136.5,96.55172413793103,Critical
2020,12,AA,American Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",238.0,21.0,8.91,0.84,7.4,0.0,3.85,0.0,0.0,891.0,304.0,103.0,276.0,0.0,208.0,217.0,8.823529411764707,0.0,42.42857142857143,91.17647058823529,High
